16
>> Train dataset :  data/KsponSpeech/KsponSpeech_train.json
>> Test dataset :  ['data/KsponSpeech/KsponSpeech_eval_clean.json']
Seq2Seq(
  (encoder): EncoderRNN(
    (conv): MaskConv(
      (seq_module): Sequential(
        (0): Conv2d(1, 32, kernel_size=(41, 11), stride=(2, 2), padding=(20, 5))
        (1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (2): Hardtanh(min_val=0, max_val=20, inplace=True)
        (3): Conv2d(32, 32, kernel_size=(21, 11), stride=(2, 1), padding=(10, 5))
        (4): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (5): Hardtanh(min_val=0, max_val=20, inplace=True)
      )
    )
    (rnn): LSTM(1312, 512, num_layers=3, dropout=0.3, bidirectional=True)
  )
  (decoder): DecoderRNN(
    (rnn): LSTM(1536, 512, num_layers=2, batch_first=True, dropout=0.3)
    (embedding): Embedding(2003, 512)
    (input_dropout): Dropout(p=0.3, inplace=False)
    (attention): Attention(
      (conv): Conv1d(1, 512, kernel_size=(3,), stride=(1,), padding=(1,))
      (W): Linear(in_features=512, out_features=512, bias=False)
      (V): Linear(in_features=1024, out_features=512, bias=False)
      (fc): Linear(in_features=512, out_features=1, bias=True)
      (tanh): Tanh()
      (softmax): Softmax(dim=-1)
    )
    (fc): Linear(in_features=1536, out_features=2003, bias=True)
  )
)
Number of parameters: 31523060
Epoch: [1][1/38750]	Loss 7.6025	Cer 299.5110
Epoch: [1][9434/38750]	Loss 0.8266	Cer 213.2791
Epoch: [1][9435/38750]	Loss 0.7053	Cer 121.1909
Epoch: [1][9436/38750]	Loss 1.1551	Cer 130.0207
Epoch: [1][9437/38750]	Loss 0.7034	Cer 147.0486
Epoch: [1][9438/38750]	Loss 1.0475	Cer 113.6667
Epoch: [1][9439/38750]	Loss 0.9996	Cer 199.6101
Epoch: [1][9440/38750]	Loss 1.1697	Cer 164.9789
Epoch: [1][9441/38750]	Loss 0.6518	Cer 165.0901
Epoch: [1][9442/38750]	Loss 0.8912	Cer 162.6168
Epoch: [1][9443/38750]	Loss 1.0484	Cer 137.8788
Epoch: [1][9444/38750]	Loss 0.7047	Cer 164.4156
Epoch: [1][9445/38750]	Loss 0.7267	Cer 108.0979
Epoch: [1][9446/38750]	Loss 1.2910	Cer 105.8680
Epoch: [1][9447/38750]	Loss 1.0031	Cer 160.7558
Epoch: [1][9448/38750]	Loss 0.9815	Cer 163.4921
Epoch: [1][9449/38750]	Loss 1.0799	Cer 209.5327
Epoch: [1][9450/38750]	Loss 0.6932	Cer 197.8474
Epoch: [1][9451/38750]	Loss 0.9900	Cer 146.0490
Epoch: [1][9452/38750]	Loss 0.6391	Cer 143.6975
Epoch: [1][9453/38750]	Loss 1.1226	Cer 121.0526
Epoch: [1][9454/38750]	Loss 1.0198	Cer 109.7902
Epoch: [1][9455/38750]	Loss 0.7971	Cer 181.2500
Epoch: [1][9456/38750]	Loss 0.8325	Cer 169.6538
Epoch: [1][9457/38750]	Loss 0.6331	Cer 137.7574
Epoch: [1][9458/38750]	Loss 0.9864	Cer 191.6667
Epoch: [1][9459/38750]	Loss 1.2582	Cer 142.7609
Epoch: [1][9460/38750]	Loss 0.6068	Cer 233.2180
Epoch: [1][9461/38750]	Loss 0.8293	Cer 252.7273
Epoch: [1][9462/38750]	Loss 0.6105	Cer 134.9338
Epoch: [1][9463/38750]	Loss 0.6374	Cer 253.6131
Epoch: [1][9464/38750]	Loss 1.0903	Cer 73.9130
Epoch: [1][9465/38750]	Loss 1.4062	Cer 103.6630
Epoch: [1][9466/38750]	Loss 0.7773	Cer 135.4478
Epoch: [1][9467/38750]	Loss 0.9239	Cer 244.9511
Epoch: [1][9468/38750]	Loss 0.8716	Cer 284.3137
Epoch: [1][9469/38750]	Loss 1.1466	Cer 147.7193
Epoch: [1][9470/38750]	Loss 1.0934	Cer 168.8571
Epoch: [1][9471/38750]	Loss 0.6445	Cer 173.3945
Epoch: [1][9472/38750]	Loss 0.6896	Cer 198.2143
Epoch: [1][9473/38750]	Loss 0.7726	Cer 171.5543
Epoch: [1][9474/38750]	Loss 0.9076	Cer 172.1683
Epoch: [1][9475/38750]	Loss 1.2949	Cer 76.6990
Epoch: [1][9476/38750]	Loss 0.9795	Cer 120.2055
Epoch: [1][9477/38750]	Loss 0.8009	Cer 159.4660
Epoch: [1][9478/38750]	Loss 1.1157	Cer 161.9195
Epoch: [1][9479/38750]	Loss 0.7572	Cer 276.3341
Epoch: [1][9480/38750]	Loss 1.2680	Cer 184.2566
Epoch: [1][9481/38750]	Loss 0.8195	Cer 176.0684
Epoch: [1][9482/38750]	Loss 0.8810	Cer 223.9437
Epoch: [1][9483/38750]	Loss 0.9578	Cer 97.4499
Epoch: [1][9484/38750]	Loss 1.0213	Cer 154.2553
Epoch: [1][9485/38750]	Loss 0.6351	Cer 149.2205
Epoch: [1][9486/38750]	Loss 1.3374	Cer 94.7876
Epoch: [1][9487/38750]	Loss 0.8390	Cer 123.4310
Epoch: [1][9488/38750]	Loss 0.8882	Cer 100.7812
Epoch: [1][9489/38750]	Loss 0.7822	Cer 190.1328
Epoch: [1][9490/38750]	Loss 1.1503	Cer 152.7446
Epoch: [1][9491/38750]	Loss 1.2720	Cer 124.2798
Epoch: [1][9492/38750]	Loss 1.0015	Cer 179.0356
Epoch: [1][9493/38750]	Loss 1.4455	Cer 143.0712
Epoch: [1][9494/38750]	Loss 0.4686	Cer 192.9952
Epoch: [1][9495/38750]	Loss 0.7599	Cer 184.6311
Epoch: [1][9496/38750]	Loss 1.0217	Cer 77.6042
Epoch: [1][9497/38750]	Loss 0.9730	Cer 96.0526
Epoch: [1][9498/38750]	Loss 0.5970	Cer 171.6561
Epoch: [1][9499/38750]	Loss 0.9575	Cer 110.6635
Epoch: [1][9500/38750]	Loss 0.8775	Cer 190.3885
Epoch: [1][9501/38750]	Loss 0.7422	Cer 241.1765
Epoch: [1][9502/38750]	Loss 0.8381	Cer 268.1682
Epoch: [1][9503/38750]	Loss 0.9337	Cer 136.3218
Epoch: [1][9504/38750]	Loss 0.6837	Cer 85.8667
Epoch: [1][9505/38750]	Loss 0.8310	Cer 150.3106
Epoch: [1][9506/38750]	Loss 0.9106	Cer 127.0202
Epoch: [1][9507/38750]	Loss 1.0386	Cer 213.8138
Epoch: [1][9508/38750]	Loss 0.6522	Cer 274.6392
Epoch: [1][9509/38750]	Loss 0.9592	Cer 114.6707
Epoch: [1][9510/38750]	Loss 1.0238	Cer 176.1446
Epoch: [1][9511/38750]	Loss 0.8974	Cer 212.4352
Epoch: [1][9512/38750]	Loss 0.7474	Cer 251.4085
Epoch: [1][9513/38750]	Loss 0.7158	Cer 224.8120
Epoch: [1][9514/38750]	Loss 0.5797	Cer 332.2870
Epoch: [1][9515/38750]	Loss 1.0055	Cer 157.8512
Epoch: [1][9516/38750]	Loss 0.7671	Cer 142.3954
Epoch: [1][9517/38750]	Loss 1.1278	Cer 97.6471
Epoch: [1][9518/38750]	Loss 0.9588	Cer 111.9617
Epoch: [1][9519/38750]	Loss 0.5626	Cer 238.1176
Epoch: [1][9520/38750]	Loss 0.8602	Cer 140.9465
Epoch: [1][9521/38750]	Loss 0.6588	Cer 104.5455
Epoch: [1][9522/38750]	Loss 0.9312	Cer 143.9614
Epoch: [1][9523/38750]	Loss 0.6317	Cer 244.6389
Epoch: [1][9524/38750]	Loss 0.9301	Cer 214.8536
Epoch: [1][9525/38750]	Loss 1.0287	Cer 163.2378
Epoch: [1][9526/38750]	Loss 1.0512	Cer 183.5938
Epoch: [1][9527/38750]	Loss 1.0918	Cer 181.6609
Epoch: [1][9528/38750]	Loss 0.9155	Cer 130.1587
Epoch: [1][9529/38750]	Loss 0.8605	Cer 121.3514
Epoch: [1][9530/38750]	Loss 0.9474	Cer 120.4334
Epoch: [1][9531/38750]	Loss 1.5204	Cer 98.3471
Epoch: [1][9532/38750]	Loss 0.8130	Cer 210.9533
Epoch: [1][9533/38750]	Loss 1.5086	Cer 129.3991
Epoch: [1][9534/38750]	Loss 1.0932	Cer 126.3492
Epoch: [1][9535/38750]	Loss 0.6921	Cer 215.8228
Epoch: [1][9536/38750]	Loss 0.9598	Cer 271.8894
Epoch: [1][9537/38750]	Loss 0.8152	Cer 223.7237
Epoch: [1][9538/38750]	Loss 1.2187	Cer 131.0992
Epoch: [1][9539/38750]	Loss 1.1225	Cer 150.8811
Epoch: [1][9540/38750]	Loss 1.2261	Cer 109.2379
Epoch: [1][9541/38750]	Loss 0.9085	Cer 202.5397
Epoch: [1][9542/38750]	Loss 0.7239	Cer 141.7867
Epoch: [1][9543/38750]	Loss 1.0653	Cer 215.3257
Epoch: [1][9544/38750]	Loss 0.6346	Cer 127.7868
Epoch: [1][9545/38750]	Loss 0.7422	Cer 142.1978
Epoch: [1][9546/38750]	Loss 1.1599	Cer 111.8694
Epoch: [1][9547/38750]	Loss 0.8766	Cer 116.7558
Epoch: [1][9548/38750]	Loss 0.7223	Cer 152.8986
Epoch: [1][9549/38750]	Loss 1.2157	Cer 176.0181
Epoch: [1][9550/38750]	Loss 0.9163	Cer 244.2424
Epoch: [1][9551/38750]	Loss 0.6300	Cer 224.8780
Epoch: [1][9552/38750]	Loss 1.0987	Cer 207.1713
Epoch: [1][9553/38750]	Loss 0.8940	Cer 179.9270
Epoch: [1][9554/38750]	Loss 0.5856	Cer 210.5090
Epoch: [1][9555/38750]	Loss 0.6908	Cer 136.1963
Epoch: [1][9556/38750]	Loss 0.8586	Cer 78.2961
Epoch: [1][9557/38750]	Loss 0.5888	Cer 252.9545
Epoch: [1][9558/38750]	Loss 0.5450	Cer 109.7674
Epoch: [1][9559/38750]	Loss 0.8308	Cer 117.7083
Epoch: [1][9560/38750]	Loss 1.0032	Cer 141.0359
Epoch: [1][9561/38750]	Loss 1.1975	Cer 96.7290
Epoch: [1][9562/38750]	Loss 0.6115	Cer 175.0663
Epoch: [1][9563/38750]	Loss 0.8634	Cer 144.6746
Epoch: [1][9564/38750]	Loss 0.7916	Cer 205.7895
Epoch: [1][9565/38750]	Loss 0.8886	Cer 86.9565
Epoch: [1][9566/38750]	Loss 0.5276	Cer 248.3936
Epoch: [1][9567/38750]	Loss 0.6148	Cer 240.8219
Epoch: [1][9568/38750]	Loss 1.1635	Cer 165.0350
Epoch: [1][9569/38750]	Loss 0.9398	Cer 159.4470
Epoch: [1][9570/38750]	Loss 0.9065	Cer 187.1257
Epoch: [1][9571/38750]	Loss 0.7867	Cer 133.9286
Epoch: [1][9572/38750]	Loss 0.9314	Cer 169.0789
Epoch: [1][9573/38750]	Loss 0.4872	Cer 186.6197
Epoch: [1][9574/38750]	Loss 0.9546	Cer 77.1676
Epoch: [1][9575/38750]	Loss 1.0013	Cer 143.2432
Epoch: [1][9576/38750]	Loss 0.8049	Cer 137.1212
Epoch: [1][9577/38750]	Loss 1.2207	Cer 134.4411
Epoch: [1][9578/38750]	Loss 1.1268	Cer 106.3241
Epoch: [1][9579/38750]	Loss 0.7518	Cer 257.7681
Epoch: [1][9580/38750]	Loss 0.9022	Cer 193.2258
Epoch: [1][9581/38750]	Loss 0.6895	Cer 318.4685
Epoch: [1][9582/38750]	Loss 1.1377	Cer 103.6232
Epoch: [1][9583/38750]	Loss 0.8366	Cer 171.3889
Epoch: [1][9584/38750]	Loss 0.7876	Cer 97.0320
Epoch: [1][9585/38750]	Loss 1.2767	Cer 134.3980
Epoch: [1][9586/38750]	Loss 1.0272	Cer 134.4118
Epoch: [1][9587/38750]	Loss 1.2497	Cer 107.5229
Epoch: [1][9588/38750]	Loss 0.5472	Cer 391.6859
Epoch: [1][9589/38750]	Loss 0.7575	Cer 268.4588
Epoch: [1][9590/38750]	Loss 1.1539	Cer 176.1538
Epoch: [1][9591/38750]	Loss 0.9962	Cer 101.3921
Epoch: [1][9592/38750]	Loss 1.0235	Cer 152.9940
Epoch: [1][9593/38750]	Loss 1.1715	Cer 169.5015
Epoch: [1][9594/38750]	Loss 1.0687	Cer 154.5667
Epoch: [1][9595/38750]	Loss 1.0231	Cer 112.0614
Epoch: [1][9596/38750]	Loss 0.9185	Cer 149.7268
Epoch: [1][9597/38750]	Loss 0.6407	Cer 224.3697
Epoch: [1][9598/38750]	Loss 0.4818	Cer 249.1409
Epoch: [1][9599/38750]	Loss 0.5240	Cer 267.1119
Epoch: [1][9600/38750]	Loss 0.9908	Cer 194.4072
Epoch: [1][9601/38750]	Loss 1.0796	Cer 185.3896
Epoch: [1][9602/38750]	Loss 1.0842	Cer 134.4371
Epoch: [1][9603/38750]	Loss 1.1555	Cer 109.3458
Epoch: [1][9604/38750]	Loss 1.4788	Cer 99.1903
Epoch: [1][9605/38750]	Loss 0.7811	Cer 205.2045
Epoch: [1][9606/38750]	Loss 1.4084	Cer 118.9542
Epoch: [1][9607/38750]	Loss 0.9475	Cer 134.6037
Epoch: [1][9608/38750]	Loss 0.6247	Cer 279.0143
Epoch: [1][9609/38750]	Loss 0.9653	Cer 212.4611
Epoch: [1][9610/38750]	Loss 1.1241	Cer 196.4371
Epoch: [1][9611/38750]	Loss 0.8590	Cer 259.7656
Epoch: [1][9612/38750]	Loss 0.7784	Cer 223.5294
Epoch: [1][9613/38750]	Loss 0.7103	Cer 270.0730
Epoch: [1][9614/38750]	Loss 0.9918	Cer 103.5124
Epoch: [1][9615/38750]	Loss 0.7131	Cer 240.4523
Epoch: [1][9616/38750]	Loss 0.5400	Cer 225.5319
Epoch: [1][9617/38750]	Loss 0.3990	Cer 135.1621
Epoch: [1][9618/38750]	Loss 0.8528	Cer 139.4683
Epoch: [1][9619/38750]	Loss 1.0724	Cer 108.5185
Epoch: [1][9620/38750]	Loss 0.6100	Cer 205.5556
Epoch: [1][9621/38750]	Loss 0.6446	Cer 240.7303
Epoch: [1][9622/38750]	Loss 0.9027	Cer 148.2456
Epoch: [1][9623/38750]	Loss 0.5789	Cer 220.7101
Epoch: [1][9624/38750]	Loss 0.5166	Cer 315.0224
Epoch: [1][9625/38750]	Loss 0.7440	Cer 246.4286
Epoch: [1][9626/38750]	Loss 0.9378	Cer 184.7403
Epoch: [1][9627/38750]	Loss 0.6339	Cer 247.1154
Epoch: [1][9628/38750]	Loss 1.2345	Cer 105.8047
Epoch: [1][9629/38750]	Loss 1.1874	Cer 97.7987
Epoch: [1][9630/38750]	Loss 0.9020	Cer 144.5264
Epoch: [1][9631/38750]	Loss 0.7659	Cer 99.0260
Epoch: [1][9632/38750]	Loss 0.4883	Cer 143.6567
Epoch: [1][9633/38750]	Loss 0.8021	Cer 149.2308
Epoch: [1][9634/38750]	Loss 1.0880	Cer 161.1987
Epoch: [1][9635/38750]	Loss 1.1566	Cer 124.5791
Epoch: [1][9636/38750]	Loss 0.8087	Cer 161.9377
Epoch: [1][9637/38750]	Loss 1.1370	Cer 148.9051
Epoch: [1][9638/38750]	Loss 0.7280	Cer 150.7669
Epoch: [1][9639/38750]	Loss 0.7054	Cer 198.7552
Epoch: [1][9640/38750]	Loss 1.2528	Cer 123.5294
Epoch: [1][9641/38750]	Loss 1.0173	Cer 169.6049
Epoch: [1][9642/38750]	Loss 0.9811	Cer 165.1786
Epoch: [1][9643/38750]	Loss 0.8078	Cer 105.0980
Epoch: [1][9644/38750]	Loss 0.7614	Cer 182.4468
Epoch: [1][9645/38750]	Loss 0.8368	Cer 144.0000
Epoch: [1][9646/38750]	Loss 0.8435	Cer 205.7239
Epoch: [1][9647/38750]	Loss 0.6731	Cer 128.4768
Epoch: [1][9648/38750]	Loss 0.7468	Cer 133.7802
Epoch: [1][9649/38750]	Loss 1.1315	Cer 120.4142
Epoch: [1][9650/38750]	Loss 0.7828	Cer 226.7692
Epoch: [1][9651/38750]	Loss 1.1838	Cer 108.7542
Epoch: [1][9652/38750]	Loss 0.9569	Cer 113.7124
Epoch: [1][9653/38750]	Loss 1.1257	Cer 91.7722
Epoch: [1][9654/38750]	Loss 0.9819	Cer 175.0708
Epoch: [1][9655/38750]	Loss 0.5040	Cer 234.6437
Epoch: [1][9656/38750]	Loss 0.9480	Cer 138.4181
Epoch: [1][9657/38750]	Loss 0.8637	Cer 150.8163
Epoch: [1][9658/38750]	Loss 0.9004	Cer 148.6900
Epoch: [1][9659/38750]	Loss 0.9459	Cer 145.7831
Epoch: [1][9660/38750]	Loss 0.6934	Cer 254.3524
Epoch: [1][9661/38750]	Loss 1.0309	Cer 199.1091
Epoch: [1][9662/38750]	Loss 0.6548	Cer 270.5240
Epoch: [1][9663/38750]	Loss 0.8691	Cer 77.1218
Epoch: [1][9664/38750]	Loss 1.1551	Cer 107.7694
Epoch: [1][9665/38750]	Loss 0.8263	Cer 160.4061
Epoch: [1][9666/38750]	Loss 1.2155	Cer 152.9070
Epoch: [1][9667/38750]	Loss 0.5991	Cer 251.2136
Epoch: [1][9668/38750]	Loss 0.6020	Cer 313.0102
Epoch: [1][9669/38750]	Loss 0.7849	Cer 149.1468
Epoch: [1][9670/38750]	Loss 0.7696	Cer 201.4963
Epoch: [1][9671/38750]	Loss 0.7419	Cer 164.8718
Epoch: [1][9672/38750]	Loss 0.6651	Cer 134.0909
Epoch: [1][9673/38750]	Loss 1.3577	Cer 108.6538
Epoch: [1][9674/38750]	Loss 0.7284	Cer 124.6032
Epoch: [1][9675/38750]	Loss 1.0492	Cer 102.8302
Epoch: [1][9676/38750]	Loss 0.9374	Cer 104.1009
Epoch: [1][9677/38750]	Loss 0.7778	Cer 126.6197
Epoch: [1][9678/38750]	Loss 0.7709	Cer 228.8000
Epoch: [1][9679/38750]	Loss 1.2716	Cer 131.7757
Epoch: [1][9680/38750]	Loss 1.3769	Cer 151.2077
Epoch: [1][9681/38750]	Loss 0.6345	Cer 155.0950
Epoch: [1][9682/38750]	Loss 1.2567	Cer 104.4776
Epoch: [1][9683/38750]	Loss 1.0793	Cer 129.1971
Epoch: [1][9684/38750]	Loss 0.6155	Cer 330.1124
Epoch: [1][9685/38750]	Loss 0.6897	Cer 151.6779
Epoch: [1][9686/38750]	Loss 1.4031	Cer 128.5714
Epoch: [1][9687/38750]	Loss 1.0610	Cer 223.1293
Epoch: [1][9688/38750]	Loss 0.6046	Cer 203.8806
Epoch: [1][9689/38750]	Loss 0.6916	Cer 197.0109
Epoch: [1][9690/38750]	Loss 1.4212	Cer 124.8352
Epoch: [1][9691/38750]	Loss 0.9280	Cer 184.2105
Epoch: [1][9692/38750]	Loss 0.7682	Cer 218.5668
Epoch: [1][9693/38750]	Loss 0.6509	Cer 242.3077
Epoch: [1][9694/38750]	Loss 0.7787	Cer 215.3333
Epoch: [1][9695/38750]	Loss 0.4497	Cer 319.4667
Epoch: [1][9696/38750]	Loss 0.4751	Cer 331.4770
Epoch: [1][9697/38750]	Loss 0.9878	Cer 107.7151
Epoch: [1][9698/38750]	Loss 1.3734	Cer 132.2799
Epoch: [1][9699/38750]	Loss 0.9137	Cer 208.9552
Epoch: [1][9700/38750]	Loss 0.8846	Cer 77.1429
Epoch: [1][9701/38750]	Loss 0.6704	Cer 100.8824
Epoch: [1][9702/38750]	Loss 1.0128	Cer 209.0226
Epoch: [1][9703/38750]	Loss 0.7304	Cer 103.5398
Epoch: [1][9704/38750]	Loss 0.9735	Cer 116.5761
Epoch: [1][9705/38750]	Loss 1.1093	Cer 134.1549
Epoch: [1][9706/38750]	Loss 0.9822	Cer 162.1429
Epoch: [1][9707/38750]	Loss 0.9303	Cer 170.1587
Epoch: [1][9708/38750]	Loss 0.8634	Cer 206.6066
Epoch: [1][9709/38750]	Loss 0.9195	Cer 173.7752
Epoch: [1][9710/38750]	Loss 0.4184	Cer 185.1064
Epoch: [1][9711/38750]	Loss 1.0434	Cer 93.4375
Epoch: [1][9712/38750]	Loss 0.9251	Cer 112.4590
Epoch: [1][9713/38750]	Loss 0.6723	Cer 165.8754
Epoch: [1][9714/38750]	Loss 0.6666	Cer 296.1364
Epoch: [1][9715/38750]	Loss 0.7883	Cer 154.5181
Epoch: [1][9716/38750]	Loss 0.9741	Cer 91.5937
Epoch: [1][9717/38750]	Loss 0.9962	Cer 196.5251
Epoch: [1][9718/38750]	Loss 0.5938	Cer 214.7773
Epoch: [1][9719/38750]	Loss 1.0158	Cer 90.1376
Epoch: [1][9720/38750]	Loss 0.9878	Cer 175.3731
Epoch: [1][9721/38750]	Loss 0.9195	Cer 130.2752
Epoch: [1][9722/38750]	Loss 0.7747	Cer 216.1560
Epoch: [1][9723/38750]	Loss 0.8015	Cer 262.3529
Epoch: [1][9724/38750]	Loss 1.0703	Cer 125.8278
Epoch: [1][9725/38750]	Loss 0.5737	Cer 206.0291
Epoch: [1][9726/38750]	Loss 0.5858	Cer 174.2317
Epoch: [1][9727/38750]	Loss 0.9424	Cer 183.2808
Epoch: [1][9728/38750]	Loss 0.5153	Cer 247.9452
Epoch: [1][9729/38750]	Loss 1.0946	Cer 143.4125
Epoch: [1][9730/38750]	Loss 0.9307	Cer 103.1915
Epoch: [1][9731/38750]	Loss 0.6128	Cer 178.9583
Epoch: [1][9732/38750]	Loss 0.9240	Cer 181.0398
Epoch: [1][9733/38750]	Loss 0.8266	Cer 148.6486
Epoch: [1][9734/38750]	Loss 0.8236	Cer 304.2793
Epoch: [1][9735/38750]	Loss 0.6575	Cer 227.8912
Epoch: [1][9736/38750]	Loss 1.2451	Cer 149.5345
Epoch: [1][9737/38750]	Loss 1.1309	Cer 109.8985
Epoch: [1][9738/38750]	Loss 0.7801	Cer 171.7895
Epoch: [1][9739/38750]	Loss 0.7765	Cer 146.0000
Epoch: [1][9740/38750]	Loss 0.7253	Cer 151.0386
Epoch: [1][9741/38750]	Loss 0.8287	Cer 222.3684
Epoch: [1][9742/38750]	Loss 0.7877	Cer 126.8657
Epoch: [1][9743/38750]	Loss 0.7949	Cer 134.3158
Epoch: [1][9744/38750]	Loss 0.6925	Cer 204.1534
Epoch: [1][9745/38750]	Loss 0.6004	Cer 148.6974
Epoch: [1][9746/38750]	Loss 0.7244	Cer 202.8902
Epoch: [1][9747/38750]	Loss 0.5991	Cer 315.4242
Epoch: [1][9748/38750]	Loss 0.7386	Cer 174.7508
Epoch: [1][9749/38750]	Loss 1.0740	Cer 184.2391
Epoch: [1][9750/38750]	Loss 1.0692	Cer 111.8841
Epoch: [1][9751/38750]	Loss 0.6669	Cer 229.4118
Epoch: [1][9752/38750]	Loss 0.6697	Cer 121.7993
Epoch: [1][9753/38750]	Loss 0.8554	Cer 117.6755
Epoch: [1][9754/38750]	Loss 1.1940	Cer 115.3298
Epoch: [1][9755/38750]	Loss 0.6702	Cer 251.1574
Epoch: [1][9756/38750]	Loss 0.6882	Cer 127.4448
Epoch: [1][9757/38750]	Loss 0.7762	Cer 188.6792
Epoch: [1][9758/38750]	Loss 1.1098	Cer 105.1522
Epoch: [1][9759/38750]	Loss 0.7933	Cer 281.9277
Epoch: [1][9760/38750]	Loss 0.8132	Cer 100.0000
Epoch: [1][9761/38750]	Loss 1.0104	Cer 96.5957
Epoch: [1][9762/38750]	Loss 0.6454	Cer 178.8991
Epoch: [1][9763/38750]	Loss 0.6535	Cer 223.0469
Epoch: [1][9764/38750]	Loss 0.5760	Cer 231.6302
Epoch: [1][9765/38750]	Loss 1.2075	Cer 124.7619
Epoch: [1][9766/38750]	Loss 1.0169	Cer 146.7532
Epoch: [1][9767/38750]	Loss 0.7672	Cer 174.3468
Epoch: [1][9768/38750]	Loss 0.7652	Cer 157.8348
Epoch: [1][9769/38750]	Loss 1.2138	Cer 91.9786
Epoch: [1][9770/38750]	Loss 0.9099	Cer 134.2256
Epoch: [1][9771/38750]	Loss 0.7276	Cer 156.9277
Epoch: [1][9772/38750]	Loss 0.7990	Cer 157.7640
Epoch: [1][9773/38750]	Loss 0.5018	Cer 275.0623
Epoch: [1][9774/38750]	Loss 0.6639	Cer 166.4042
Epoch: [1][9775/38750]	Loss 1.0449	Cer 144.5087
Epoch: [1][9776/38750]	Loss 0.6858	Cer 145.9658
Epoch: [1][9777/38750]	Loss 0.8887	Cer 141.9940
Epoch: [1][9778/38750]	Loss 1.0903	Cer 157.4257
Epoch: [1][9779/38750]	Loss 0.7606	Cer 282.1875
Epoch: [1][9780/38750]	Loss 0.7066	Cer 176.0116
Epoch: [1][9781/38750]	Loss 0.9066	Cer 178.8043
Epoch: [1][9782/38750]	Loss 1.0874	Cer 128.4211
Epoch: [1][9783/38750]	Loss 0.9298	Cer 187.5000
Epoch: [1][9784/38750]	Loss 1.2268	Cer 140.5467
Epoch: [1][9785/38750]	Loss 0.9066	Cer 197.6401
Epoch: [1][9786/38750]	Loss 0.9269	Cer 151.9531
Epoch: [1][9787/38750]	Loss 0.8955	Cer 100.0000
Epoch: [1][9788/38750]	Loss 0.7634	Cer 193.8326
Epoch: [1][9789/38750]	Loss 0.8997	Cer 127.0950
Epoch: [1][9790/38750]	Loss 0.8327	Cer 166.0754
Epoch: [1][9791/38750]	Loss 0.5423	Cer 365.6098
Epoch: [1][9792/38750]	Loss 0.5571	Cer 127.0142
Epoch: [1][9793/38750]	Loss 0.7987	Cer 177.4390
Epoch: [1][9794/38750]	Loss 0.9028	Cer 263.7821
Epoch: [1][9795/38750]	Loss 1.5380	Cer 90.2439
Epoch: [1][9796/38750]	Loss 0.6480	Cer 200.0000
Epoch: [1][9797/38750]	Loss 0.8665	Cer 130.9392
Epoch: [1][9798/38750]	Loss 0.6601	Cer 136.1111
Epoch: [1][9799/38750]	Loss 0.8596	Cer 135.8871
Epoch: [1][9800/38750]	Loss 1.3075	Cer 100.3704
Epoch: [1][9801/38750]	Loss 0.9226	Cer 209.9462
Epoch: [1][9802/38750]	Loss 0.7246	Cer 292.8934
Epoch: [1][9803/38750]	Loss 1.3126	Cer 121.7842
Epoch: [1][9804/38750]	Loss 0.5551	Cer 265.5941
Epoch: [1][9805/38750]	Loss 1.0561	Cer 91.6071
Epoch: [1][9806/38750]	Loss 0.4360	Cer 307.7419
Epoch: [1][9807/38750]	Loss 1.0262	Cer 172.3837
Epoch: [1][9808/38750]	Loss 0.7541	Cer 124.2424
Epoch: [1][9809/38750]	Loss 1.0597	Cer 128.0702
Epoch: [1][9810/38750]	Loss 0.8091	Cer 159.4090
Epoch: [1][9811/38750]	Loss 0.6193	Cer 212.2807
Epoch: [1][9812/38750]	Loss 0.9755	Cer 181.6667
Epoch: [1][9813/38750]	Loss 0.8372	Cer 109.1160
Epoch: [1][9814/38750]	Loss 0.8972	Cer 184.0149
Epoch: [1][9815/38750]	Loss 0.6550	Cer 173.7475
Epoch: [1][9816/38750]	Loss 0.7523	Cer 259.7701
Epoch: [1][9817/38750]	Loss 1.0677	Cer 167.8756
Epoch: [1][9818/38750]	Loss 0.5928	Cer 108.3532
Epoch: [1][9819/38750]	Loss 0.8718	Cer 207.0755
Epoch: [1][9820/38750]	Loss 0.8073	Cer 102.6144
Epoch: [1][9821/38750]	Loss 0.6391	Cer 167.0040
Epoch: [1][9822/38750]	Loss 0.8385	Cer 172.8448
Epoch: [1][9823/38750]	Loss 0.5885	Cer 313.7195
Epoch: [1][9824/38750]	Loss 0.9460	Cer 183.3803
Epoch: [1][9825/38750]	Loss 1.1057	Cer 121.2389
Epoch: [1][9826/38750]	Loss 1.0557	Cer 120.8556
Epoch: [1][9827/38750]	Loss 0.8310	Cer 132.2418
Epoch: [1][9828/38750]	Loss 0.9516	Cer 161.0000
Epoch: [1][9829/38750]	Loss 0.7377	Cer 147.0833
Epoch: [1][9830/38750]	Loss 1.1723	Cer 128.8991
Epoch: [1][9831/38750]	Loss 0.8792	Cer 120.7547
Epoch: [1][9832/38750]	Loss 0.9670	Cer 153.7133
Epoch: [1][9833/38750]	Loss 0.8169	Cer 175.0000
Epoch: [1][9834/38750]	Loss 1.1131	Cer 123.4719
